"Order ID";"Order type";"Order Number";"Item";"Item file receipt date time";"Confirmation";"Received date time";"Requested quantity";"Picking quantity";"Picking start";"Picking End";"Picked by";"Packing quantity";"Packing Start";"Packing End";"Packed by";"Packing location";"Reason code";"City";"acc. country";"Airway bill no";"Return airway bill no";"Pack id";"Shipment file date time";"Confirmation date time";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138107625";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138161067";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"84134577";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138167505";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"99932782";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138253662";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138280260";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138433028";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"121014587";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138446626";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"168936699";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138455044";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"143648264";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138458442";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"172114335";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138466924";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"132526512";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138469047";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"131855955";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138496815";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138521791";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138570848";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138651554";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"129782188";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138652103";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"137627683";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138654283";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"129337043";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138670140";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"149031632";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138675608";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"175443184";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138677157";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"120165088";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138702257";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138757099";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"156351087";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000138945498";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"112445331";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139025459";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"159085011";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139026054";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"152707808";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139028558";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"151373577";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139064989";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139102167";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139173807";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"151117889";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139195006";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"135787616";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139243303";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139250567";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139261010";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139411187";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139491026";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"116085769";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139508410";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"145678832";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139532317";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"138039498";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139535778";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"125133467";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139541705";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"162416147";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139568579";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000139662210";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"98897593";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140320394";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"81218917";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140350537";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"168379319";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140352872";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"161871900";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140366133";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"167990477";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140442495";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140457276";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140619373";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000140757793";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"112509761";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141060942";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"151124849";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141100671";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141103214";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141158625";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141185893";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141210553";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141416887";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"162512859";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141422780";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"142463860";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141429230";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"168936697";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141432056";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"129591583";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141464326";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"143463844";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141468080";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"132183723";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141468460";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"133899464";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141581909";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"152049245";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141583765";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"150637815";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141639156";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"121513730";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141642603";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"127218337";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141645440";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"175183828";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141648615";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"123388829";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141650013";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"151080634";"";"00/00/00 00:00";"23/12/21 13:38";
"";"";"BLK_STORAGE_DF_12_21_23";"1000000141662057";"23/12/21 10:20";"00/00/00 00:00";"23/12/21 10:30";1.000;1.000;"00/00/00 00:00";"00/00/00 00:00";"DHEAEPCK01";0.000;"00/00/00 00:00";"23/12/21 10:37";"DHEAEPCK01";"NULLENGA2";"";"Dubai";"AE";0;"";"";"00/00/00 00:00";"23/12/21 13:38";
